# FID Score
5.012077819824218849e+00
4.775965270996093359e+00
4.329203002929687294e+00
4.094229187011718452e+00
3.362251373291015533e+00
4.124469573974609560e+00
3.603175384521484226e+00
3.242220458984375053e+00
3.552809906005859553e+00
3.606841674804687425e+00
3.466221984863281147e+00
3.173158203124999854e+00
3.001184112548828331e+00
2.863585845947265618e+00
2.859473266601562536e+00
3.225046844482422070e+00
3.022759124755859172e+00
3.227562438964843849e+00
3.117941589355468945e+00
2.876294342041015639e+00
