Epoch,D Train Loss,D Validation Loss,G Train Loss,G Validation Loss
101,0.0340227411556853,1.1025852831335015,10.229719078453789,11.51284254313818
102,0.014458640322197963,1.9828629172347716,11.891105081043104,11.945542510958534
103,0.012990911810720054,1.8484451909751405,11.519260385610762,12.35177283469445
104,0.026810081692643626,1.7949846149142323,11.278112425421277,11.345349732209641
105,0.005018354679056763,2.1136139372876,12.587909364352262,11.279629283481174
106,0.1581370187991292,4.150274035274874,11.359726251476873,23.718452898313874
107,0.2146182915698873,2.2145621320588993,11.037270128291889,12.010798551562923
108,0.03670458711792518,2.1948613039131373,11.343143992180371,13.01383194115644
109,0.02956002863654255,1.6710435041312963,11.970224763355116,11.621767447077294
110,0.6499711602491184,0.8220944682539921,9.40110007515789,8.520173160539082
111,0.29477207781407083,1.4636763729467202,8.89000946935946,10.256875074626318
112,0.09832234520220408,1.7511480812166558,10.079725731898398,10.396587201589227
113,0.0228726762435297,1.2030064397388034,11.170584017342895,10.322074494075254
114,0.32399972768867535,1.2720707051306692,10.337990614619569,9.871645758929365
115,0.0511982160735957,1.8186619420737733,10.968145530589306,10.9632287746353
116,0.046000346323869526,1.2931853845471242,11.00342554245552,10.901072370115742
117,0.018160432747082553,1.9651857660116394,11.757957347118072,12.31777231984234
118,0.016832664772106782,1.926787256760241,11.003052899437229,10.402250757200036
119,0.05374276238310076,1.7618521286924462,11.403014760817925,10.857027401255346
120,0.4155381980494861,2.1069126480915505,9.90762436302909,11.331331906205753
121,0.08797007281142864,1.5666063869802895,10.805944804727597,10.987871364600455
122,0.05579971791292629,1.815495091492144,11.000996241604325,10.645549683840114
123,0.018937265894708843,1.9078144508198527,12.010180744811565,11.23747137378908
124,0.013989587022113973,2.6674289807595843,14.190450967663397,12.285652549757549
125,0.015417705759079787,3.804601177708916,12.63233791824675,16.738342986949373
126,0.3646281069538889,1.2391716951880951,10.008639161604163,10.225528671876111
127,0.372281507854044,5.0237458833579804,9.367506521461653,7.390979808536383
128,0.2212696608604632,1.4471061333932511,9.143137047760678,10.513523560404126
129,0.06440364830467822,0.8535577689580796,9.861831275215984,9.190367783787906
130,0.21498602862558225,1.7491096503530479,9.408742932507591,10.386972936341888
131,0.13202519035034807,0.8896529219623907,10.90266527050603,8.686017937130398
132,0.3701560451601544,1.4232665890987237,9.135495095357408,11.531227667692146
133,0.04028782998993449,1.4651958395223148,10.784166698038144,10.83677121806883
134,0.029214391226533555,2.739416454224856,11.675217064627766,11.067006036449216
135,0.021586988733088883,1.9720724684293154,11.092396422894332,11.644755000408013
136,0.018414819218816547,1.8541983281328378,11.738804726705064,11.164621356623638
137,0.016185179216800814,1.3084418445771293,11.785480346122798,11.173255776229887
138,0.25995419764496985,1.7148299477790874,10.675408593059457,11.282635647091057
139,0.19247348380893686,1.1076718985708685,9.492448862451706,10.23187713935727
140,0.0395715175855932,1.5744183052650131,11.06813598549279,11.117928055031921
141,0.03394652605328682,2.3409543615004185,11.481586108242508,11.66513445077698
142,0.05225656120731992,1.6209914567040615,10.812350140870922,10.164571991383704
143,0.38635937532369236,1.2279345366038477,9.770019350260714,10.471252955591309
