# FID Score
5.168771057128906499e+00
2.220597991943359162e+00
1.587689514160156357e+00
1.676416549682617108e+00
1.913142242431640661e+00
1.900587234497070233e+00
2.163003234863281055e+00
1.861752777099609402e+00
1.847776947021484428e+00
1.797492980957031250e+00
2.276694107055663885e+00
1.633402481079101465e+00
1.897323684692382884e+00
1.404647216796875098e+00
1.405978775024414151e+00
1.407616882324218777e+00
1.409826965332031223e+00
1.715575714111328143e+00
1.641785888671875027e+00
1.653712005615234348e+00
