Epoch,D_Y Train Loss,D_Y Validation Loss,D_X Train Loss,D_X Validation Loss,G Train Loss,G Validation Loss
1,0.22727743068709969,0.31696486949920655,0.5378646352142096,0.5951188325881958,14.055890409946441,13.894281768798828
2,0.16176812655758113,0.4411131584644318,0.5198563971370459,0.6733999872207641,13.99990071296692,14.33952606201172
3,0.07254906716640107,0.356120411157608,0.5163870519399643,0.6054843378067016,14.14397526025772,13.504097061157227
4,0.010582148493267596,0.34301576733589173,0.5105733704566956,0.5732760119438172,13.883121829032898,13.249834060668945
5,0.0056700131465913725,0.3939299511909485,0.509778315871954,0.5663279509544372,13.798556354045868,13.376680946350097
6,0.004246139615715947,0.38796995401382445,0.5097138553857803,0.578554539680481,13.704948782920837,13.295890045166015
7,0.0027980980082065797,0.3976392102241516,0.5096784324198961,0.567935950756073,13.603216471672058,13.393055877685548
8,0.1273834251545486,0.31938654780387876,0.5515947493165732,0.7455898547172546,13.641428644657134,13.217391242980957
9,0.19793359326198698,0.32726937532424927,0.5138356363028288,0.6099365282058716,13.08429137468338,13.471293716430663
10,0.19292348885908722,0.27369566559791564,0.512377187460661,0.5853703689575195,13.190550243854522,13.32812271118164
11,0.1952923122793436,0.2996784949302673,0.5123003041744232,0.580123553276062,13.176430978775024,13.500368270874024
12,0.19333069377578796,0.2842124807834625,0.5121062127500773,0.5949660301208496,13.111743018627166,13.280775566101074
13,0.19091181483585387,0.2906778156757355,0.5118770280480385,0.5848144745826721,13.033614802360535,13.415782432556153
14,0.19251843811012803,0.36425975322723386,0.5119306130707264,0.5650014495849609,12.957234871387481,13.786341514587402
15,0.16949069991707802,0.3915149176120758,0.5118362125009298,0.588749086856842,12.984826488494873,13.750779609680176
16,0.05064058822579682,0.4045867741107941,0.5116140998154879,0.603871943950653,13.092376651763916,13.371934623718262
17,0.00583380180032691,0.3685809755325317,0.5092662189155817,0.588540096282959,12.887932949066162,13.382435607910157
18,0.025406630150973795,0.39587971091270446,0.5106124068051576,0.6031152439117432,12.853518438339233,13.488743019104003
19,0.0037068182733491994,0.4018657469749451,0.5092538516968489,0.5887679529190063,12.796757118701935,13.387851333618164
20,0.02736469322204357,0.38752547979354857,0.5109733455628157,0.5717707824707031,12.71500740289688,13.507148666381836
21,0.0033221737522399052,0.40962533712387084,0.5091749536991119,0.5805455899238586,12.61061344385147,13.442564544677735
22,0.004112122919032117,0.3915386354923248,0.5092473017424345,0.573633360862732,12.569585840702057,13.345581321716308
23,0.002037038512062281,0.40391555428504944,0.5092466446757317,0.5734875512123108,12.48888412475586,13.44611415863037
24,0.0012379452920140465,0.3992620074748993,0.5091033559292555,0.5843002009391784,12.404366762638093,13.436124877929688
25,0.002072932871597004,0.37866241693496705,0.5094035650789738,0.558706259727478,12.348253622055054,13.330156173706055
26,0.001518959128734423,0.40962356328964233,0.5091687778383494,0.5419879364967346,12.307785727977752,13.452938957214355
27,0.0015714397694682703,0.3879640305042267,0.5093126528710127,0.5622486042976379,12.257755858898163,13.290200538635254
28,0.0014611959586909506,0.40406241655349734,0.5092759551852941,0.5665803337097168,12.229111580848693,13.317687377929687
29,0.045073583427947594,0.3754564845561981,0.5135230618715286,0.5698789787292481,12.207649066448212,13.426381530761718
30,0.005992177564403392,0.3914213180541992,0.5091272819042206,0.5827465152740479,12.207230987548828,13.505653419494628
31,0.00101080935644859,0.40859928011894225,0.5088779193162918,0.574823751449585,12.126734120845795,13.409914474487305
32,0.00097874096059968,0.402274078130722,0.5089636193215847,0.5633572459220886,12.085775310993194,13.369553565979004
33,0.0007381820193404564,0.3874137187004089,0.5090095394104719,0.5579879093170166,12.040168290138245,13.309823150634765
34,0.0010918601421144559,0.3870982921123505,0.5091427288204432,0.5561087203025817,12.012226419448853,13.298729934692382
35,0.0008126834179347498,0.41523366451263427,0.5090858405083418,0.5610572504997253,11.998980844020844,13.426560211181641
36,0.0007773518632529885,0.39509753704071043,0.5090986110270024,0.5596899795532226,11.956719574928284,13.367731246948242
37,0.0013509517321290332,0.39505056262016297,0.5092547857016325,0.5812959432601928,11.93723731994629,13.387908325195312
38,0.001728205270410399,0.394045706987381,0.5091857928037643,0.5694700264930725,11.903150789737701,13.352714805603027
39,0.000817847040034394,0.40194055557250974,0.5089854552596808,0.5599964761734009,11.876995422840118,13.372285766601562
40,0.0007001666488577029,0.4145545709133148,0.5090250362455845,0.5620432496070862,11.846926820278167,13.353126525878906
41,0.06197181901308795,0.3746229243278503,0.5119223305583,0.5485464072227478,11.853711240291595,13.239124259948731
42,0.008424694233253831,0.40926544070243837,0.5090076188743115,0.5760744500160218,11.86694936990738,13.39331184387207
43,0.00041261532944190547,0.40470450520515444,0.5087321994453669,0.5600042605400085,11.788670723438264,13.31563819885254
44,0.0005648168557308964,0.4070137047767639,0.5087917745858431,0.5672139978408813,11.764040677547454,13.362836303710937
45,0.0005549098467417935,0.42602255940437317,0.5088576250523329,0.5589479160308838,11.759018595218658,13.377218856811524
46,0.0007643919109250419,0.4279858934879303,0.5090093988180161,0.5570980715751648,11.7436305809021,13.359735069274903
47,0.0005307530494610546,0.42277737975120544,0.5089470958709716,0.5486969327926636,11.710452835559845,13.312117462158204
48,0.000557728719759325,0.41209703087806704,0.5089712653309106,0.5624495697021484,11.686581976413727,13.410623779296875
49,0.000524480727253831,0.4130058455467224,0.5089312961697579,0.5801455569267273,11.678871376514435,13.348333549499511
50,0.0006789754691089911,0.4056523096561432,0.5089852911233902,0.5589763736724853,11.658280985355377,13.383157615661622
51,0.0005795526560177678,0.41062376022338865,0.5089577362686396,0.56478440284729,11.63372921705246,13.36078456878662
52,0.0005681519261815992,0.41747427701950074,0.5089319741725922,0.5674906492233276,11.622573642730712,13.42387351989746
53,0.020188749008175366,0.3365101718902588,0.5111951312422752,0.5612486410140991,11.618821678161622,13.577876930236817
54,0.0025393419149804686,0.40833837032318115,0.5087862325459719,0.5554983568191528,11.630158183574677,13.43090015411377
55,0.00019883150587702403,0.4095305585861206,0.5086805891245604,0.5697044086456299,11.565052235126496,13.42322536468506
