Epochs,Discriminator Train Loss,Discriminator Validation Loss,Generator Train Loss,Generator Validation Loss
74,0.0033454596996307373,1.2822093963623047,27.099744524274552,39.005165100097656
75,0.003112809732556343,1.4938730001449585,26.859379359654017,40.96533203125
76,0.003142791667154857,1.1449052095413208,26.194311959402903,39.91562271118164
77,0.0027183169232947485,1.3273558616638184,26.780994960239955,40.63957214355469
78,0.003561264170067651,1.6525683403015137,27.098968505859375,39.7487907409668
79,0.004454501505408969,1.4792089462280273,26.576363699776785,39.46479797363281
80,0.005710653428520475,1.632417917251587,26.78475080217634,40.81494903564453
81,0.002992817333766392,1.439967155456543,26.33036150251116,40.60791015625
82,0.0038992754582847866,1.1191881895065308,26.209542410714285,39.7802734375
83,0.0035269231136356083,1.347991943359375,26.827327183314733,41.517738342285156
84,0.002574623961533819,1.6056431531906128,26.91043962751116,40.83656692504883
85,0.003341538831591606,1.3182613849639893,27.014779227120535,43.869140625
86,0.002262583002448082,1.6480557918548584,27.663770403180802,40.84869384765625
87,0.004005275400621551,1.697823405265808,26.40846688406808,41.288570404052734
88,0.003367818093725613,1.2745428085327148,26.27870614188058,40.10578918457031
89,1.2546014785766602,2.8283228874206543,22.769077845982142,39.870521545410156
90,0.8250273295811245,0.7267897129058838,20.38267081124442,38.5782585144043
91,0.6965916497366769,0.7153353095054626,20.42596653529576,37.046905517578125
92,0.6740825516836983,0.6975560188293457,20.038687569754465,36.64086151123047
93,0.658987181527274,0.6912615895271301,19.445957728794642,36.7421875
94,0.6503636496407645,0.7456644773483276,19.960588727678573,36.16515350341797
95,0.6370432717459542,0.686713695526123,19.802658081054688,37.23725891113281
96,0.6097557885306222,0.6705645322799683,19.773141043526785,38.45823669433594
97,0.5982310431344169,0.8260838389396667,19.96525137765067,38.303775787353516
98,0.5494895321982247,0.68475341796875,20.166111537388392,37.15728759765625
99,0.5322023800441197,0.7485900521278381,19.700777326311385,39.65468215942383
100,0.4498269898550851,0.7694991827011108,20.307756696428573,38.42353820800781
101,0.48440354210989817,0.6553056240081787,20.08722141810826,36.91361618041992
102,0.3514454024178641,0.6693747043609619,20.1318359375,36.59195327758789
103,0.46055398668561665,0.7459800839424133,20.52429417201451,36.987998962402344
104,0.3639794077192034,0.6367261409759521,20.446953909737722,37.82853698730469
105,0.3907225472586496,0.9250876903533936,20.829053606305802,37.08756637573242
106,0.308774607522147,0.841401219367981,20.253766741071427,38.64036178588867
107,0.5065734727042062,0.7189820408821106,20.755323137555802,37.14411926269531
108,0.22749291147504533,0.8920079469680786,21.070519583565847,39.00017166137695
109,0.3659336566925049,0.727439284324646,21.595223563058035,37.37312698364258
110,0.21241555895124162,0.7639874219894409,21.877467564174108,37.793270111083984
111,0.4316497189658029,0.6661781668663025,21.661182948521205,38.23314666748047
112,0.44320484570094515,0.7246532440185547,21.48488507952009,41.07445526123047
113,0.3921261855534145,0.7302851676940918,20.742828369140625,37.256378173828125
114,0.3218170234135219,0.7596457004547119,21.005198887416295,41.6243896484375
115,0.36991613251822336,0.6698316335678101,21.92368643624442,39.172645568847656
116,0.3611804417201451,0.7616869211196899,21.599319458007812,39.64658737182617
117,0.296811716897147,0.8877192735671997,21.60461643763951,38.793212890625
118,0.46847081184387207,0.7696894407272339,21.598894391741073,38.24708557128906
119,0.3403395244053432,0.7905489206314087,21.03542000906808,37.61783218383789
120,0.47241653714861187,0.6636509895324707,21.250994001116073,39.27653121948242
121,0.3979276588984898,0.5895444750785828,21.255303519112722,39.85291290283203
122,0.3737982341221401,0.7277089953422546,22.29181126185826,42.943145751953125
123,0.4023470878601074,0.58559250831604,22.13903590611049,39.286468505859375
124,0.34279697281973703,0.6635047197341919,21.229178292410715,39.49403381347656
125,0.3963425840650286,0.7214623689651489,20.916050502232142,39.93461227416992
126,0.48036299433026997,0.593899130821228,21.236458914620535,38.218231201171875
127,0.39643927982875277,0.6465281248092651,21.641198294503347,37.452369689941406
128,0.37609011786324636,0.5958472490310669,21.216134207589285,38.15470886230469
129,0.4259192262377058,0.7599103450775146,21.214183262416295,39.53074645996094
130,0.5222996984209333,0.684565007686615,21.08795166015625,39.483055114746094
131,0.3371562957763672,0.7177060842514038,21.416331699916295,39.83213806152344
132,0.4202363150460379,0.6833640336990356,21.162530081612722,37.729454040527344
133,0.36457555634634836,0.8229900002479553,21.70790754045759,37.88785934448242
134,0.49903484753199984,0.6359522938728333,21.245954241071427,39.07715606689453
135,0.5024937902178083,0.7029078006744385,20.823843819754465,38.989768981933594
136,0.44177801268441336,0.6489135026931763,21.36431884765625,38.03017044067383
137,0.37507554462977816,0.5899519920349121,20.697525024414062,38.614768981933594
138,0.437676089150565,0.6985562443733215,21.179859706333705,38.901546478271484
139,0.46600409916469027,0.679080069065094,20.544806344168528,39.49204635620117
140,0.3242155483790806,0.6787716746330261,20.708053588867188,38.07658386230469
141,0.43652732031685965,0.6951978206634521,20.621412004743302,38.060768127441406
142,0.400402443749564,0.6588540077209473,20.453199114118302,38.51275634765625
143,0.5789026532854352,0.7807707786560059,20.391368321010045,37.591590881347656
144,0.2909061908721924,0.6595368385314941,20.583605085100448,40.02631378173828
145,0.33717598233904156,0.6459058523178101,22.14872305733817,39.51860046386719
146,0.4154679434640067,0.6448925733566284,21.294712611607142,40.496490478515625
147,0.44536188670567106,0.6309037208557129,20.523888724190847,39.984188079833984
148,0.49518544333321707,0.6055893301963806,20.732637677873885,38.86794662475586
149,0.4634773050035749,0.6631103754043579,21.018807547433035,40.193878173828125
150,0.39528448241097586,0.7342946529388428,20.77365984235491,39.95164489746094
151,0.35402168546404156,0.5852246284484863,20.780323573521205,39.669273376464844
152,0.3988396440233503,0.7210801839828491,21.601939610072545,37.43920135498047
153,0.4186428615025112,0.7637521028518677,20.948843819754465,39.240623474121094
154,0.3579683644430978,0.6014279127120972,20.80574689592634,39.87969970703125
155,0.5169106210981097,0.6442750692367554,20.37803213936942,39.397850036621094
156,0.33856562205723356,0.6712786555290222,20.452924455915177,39.15412139892578
157,0.41971683502197266,0.634331464767456,20.462690080915177,39.49052810668945
158,0.4981459208897182,0.950670063495636,19.986454554966517,38.47450256347656
159,0.3367670604160854,0.6728240847587585,20.363717215401785,38.62147903442383
160,0.3665685994284494,0.6230697631835938,20.771000453404017,39.32497787475586
161,0.3976811340876988,0.66228187084198,20.507306780133927,40.12929916381836
162,0.328836236681257,0.6517326235771179,20.562334333147323,40.88569641113281
163,0.538414478302002,0.8030082583427429,20.42443629673549,41.07439041137695
164,0.4450629438672747,0.6431280374526978,20.375686645507812,40.043460845947266
165,0.33488477979387554,0.6634993553161621,20.465037754603795,40.22569274902344
166,0.3742682252611433,0.6559364795684814,20.127999441964285,40.59393310546875
167,0.40637322834559847,0.6465836763381958,20.310076032366073,39.07990646362305
168,0.3967373711722238,0.660959005355835,20.506413051060267,39.971153259277344
169,0.3804687091282436,0.6239574551582336,20.357777186802455,39.595176696777344
170,0.29963466099330355,0.7311737537384033,20.599966866629465,41.13194274902344
171,0.5327029568808419,0.6970123052597046,20.348685128348215,38.86956787109375
172,0.3178144523075649,0.6399900913238525,20.656049455915177,39.523841857910156
173,0.2577766350337437,0.7770519256591797,21.169246128627233,39.95278549194336
174,0.4355801854814802,0.7036434412002563,19.85945783342634,40.15939712524414
175,0.5448381560189384,0.713887095451355,20.35095432826451,38.901832580566406
176,0.2604743412562779,0.6330820322036743,19.850121634347097,39.072452545166016
177,0.35948450224740164,0.6904057264328003,21.043267386300222,41.173194885253906
178,0.482259920665196,0.6445856690406799,19.898738316127233,38.859127044677734
179,0.25881530557359966,0.571008563041687,20.65492684500558,39.65302276611328
180,0.5513565540313721,0.9663470983505249,21.17861066545759,40.175987243652344
181,0.5388429846082415,0.7537044286727905,19.024666922433035,39.189483642578125
182,0.22345994200025285,0.6623116731643677,20.077296665736608,38.97593688964844
183,0.37445783615112305,0.8984042406082153,21.123517717633927,42.70130157470703
184,0.2708155427660261,0.711284875869751,20.112156459263392,41.15479278564453
185,0.47768143245152067,0.637854814529419,20.362969534737722,39.04663848876953
186,0.21660363674163818,0.6139461994171143,20.118087768554688,39.62965393066406
187,0.37766875539507183,0.6718679666519165,20.943008422851562,39.65509033203125
188,0.1288505962916783,0.802678108215332,20.923071725027903,39.25634002685547
189,0.1544749907084874,0.7002352476119995,21.26289803641183,40.05732727050781
190,0.5371954781668526,4.420864582061768,21.302283150809153,39.454978942871094
191,0.7557738167898995,0.7343497276306152,19.431472778320312,40.704952239990234
192,0.25046069281441824,0.843749463558197,20.407584054129465,41.055912017822266
193,0.4479916776929583,0.8117348551750183,20.617599487304688,38.517372131347656
194,0.16831214087350027,0.7696197032928467,20.459978376116073,39.980247497558594
195,0.29620310238429476,0.8222861886024475,20.728585379464285,42.43000030517578
196,0.7890101841517857,0.6538119316101074,19.547284807477677,39.25092315673828
197,0.24950104100363596,0.689702033996582,18.50838361467634,39.03765869140625
198,0.14771206038338797,0.7751690149307251,19.84161158970424,39.06053161621094
199,0.10145970753261022,0.8904566764831543,20.622270856584823,42.072792053222656
200,0.146665130342756,0.8430562615394592,21.135587419782365,41.269866943359375
201,0.13566839694976807,0.8014518022537231,21.780096871512278,40.25541687011719
202,0.1067176376070295,0.7220041751861572,21.350812639508927,40.682228088378906
203,0.8263624736240932,0.7624955177307129,19.714752197265625,42.257286071777344
204,0.16132852009364537,0.7717675566673279,19.511816842215403,40.93788146972656
205,0.11547802175794329,0.8754808306694031,20.329655238560267,39.622840881347656
206,0.07827327932630267,1.1222941875457764,21.42706516810826,40.595977783203125
207,0.057681117738996236,0.9446471929550171,21.208565848214285,40.787261962890625
208,0.039029721702848165,0.8660226464271545,21.44281223842076,40.95985794067383
209,0.6661688940865653,1.3550808429718018,22.35186767578125,41.52210998535156
210,0.8619002614702497,0.7439044713973999,17.36485617501395,40.03937530517578
211,0.44022202491760254,0.6766476035118103,16.58989933558873,38.204681396484375
212,0.3488705839429583,0.6374884247779846,16.343890598842076,38.391395568847656
213,0.3049690382821219,0.6430493593215942,17.485911778041295,38.118019104003906
214,0.3085974284580776,0.6185013651847839,18.582342965262278,38.305233001708984
215,0.32969989095415386,0.7036481499671936,19.306413922991073,39.389625549316406
216,0.3570800508771624,0.7466156482696533,19.76021466936384,40.40186309814453
217,0.4484304359980992,0.7521934509277344,18.86265127999442,41.46833419799805
218,0.4168033940451486,0.6230889558792114,18.68869890485491,39.58683395385742
219,0.22990175655909947,0.6894271373748779,18.970474243164062,40.577571868896484
220,0.2883202007838658,0.6270643472671509,19.60915265764509,39.71923065185547
221,0.20218879835946219,0.6708900928497314,19.433587210518972,40.22984313964844
222,0.1992675236293248,0.6737767457962036,19.844281877790177,39.807315826416016
223,0.6618171419416156,0.8226847052574158,19.960621425083705,41.49217987060547
224,0.24607259886605398,0.6279938220977783,19.014168875558035,39.007049560546875
225,0.10181031908307757,0.6621166467666626,20.019271850585938,39.99574279785156
226,0.12726176636559622,0.7433239221572876,21.09973362513951,41.42072677612305
227,0.41925852639334543,0.7084454894065857,19.36586652483259,41.06896209716797
228,0.10838301692690168,0.7357847690582275,20.5330810546875,40.5622673034668
229,0.13283332756587438,0.772642195224762,20.247907366071427,39.98114776611328
230,0.07212127106530326,0.9251293540000916,20.77030290876116,41.213008880615234
231,0.489642824445452,0.7715716361999512,20.14678737095424,40.5744743347168
232,0.48085778100149973,0.8630670309066772,19.474674769810267,41.698280334472656
233,0.17334488459995814,0.8793989419937134,19.181505475725448,40.520042419433594
234,0.14173321213041032,1.0272133350372314,20.187691824776785,43.31169128417969
235,0.39749363490513395,1.0122040510177612,20.609488351004465,40.73736572265625
236,0.32599646704537527,0.9624640345573425,19.840318952287948,42.30303192138672
237,0.11994922161102295,0.7268047332763672,19.35882568359375,39.33335876464844
238,0.10424695696149554,0.8778350353240967,20.165699550083705,40.08192443847656
239,0.05061924031802586,0.8911471962928772,20.73372323172433,41.024818420410156
240,0.027337810822895596,1.099605917930603,21.650253295898438,40.17681121826172
241,0.043058731726237705,1.1504509449005127,21.25713893345424,41.851707458496094
242,0.04843942608152117,1.1785213947296143,21.425098964146205,40.91590118408203
243,0.026954484837395803,0.9136336445808411,21.429794311523438,43.784523010253906
244,0.016936434166772023,1.4490783214569092,22.439283098493302,41.65850067138672
245,0.017481103539466858,1.4469739198684692,21.771650041852677,43.09949493408203
246,0.22668228830610002,1.22481369972229,21.89227076939174,41.63576889038086
247,1.1492361341203963,0.8106972575187683,17.36037118094308,39.535789489746094
248,0.2855654614312308,0.6858789920806885,17.65342276436942,40.12425994873047
249,0.198216336114066,0.7229817509651184,18.74153791155134,39.70924758911133
250,0.2095780542918614,0.7129957675933838,18.760530744280135,40.47583770751953
251,0.12422329187393188,0.8278661966323853,20.231898716517858,40.763282775878906
252,0.399599415915353,0.9940125942230225,20.362500871930802,40.41199493408203
253,0.8891842024666923,0.6751343011856079,16.909711565290177,39.6731071472168
254,0.14970333235604422,0.6714359521865845,17.174610682896205,39.90747833251953
255,0.1268092393875122,0.7022317051887512,18.60158211844308,38.892112731933594
256,0.2042161566870553,0.9305984973907471,19.293361118861608,40.551055908203125
257,0.42596289089747835,0.8453312516212463,18.63893563406808,40.93251419067383
258,0.12086816344942365,0.8466798067092896,19.095650809151785,39.75547790527344
259,0.1018178037234715,0.8187980651855469,19.81632341657366,40.76206588745117
260,0.06902392847197396,1.1960420608520508,20.312177385602677,43.064544677734375
261,0.032316618732043674,1.141841173171997,20.515590122767858,41.728973388671875
262,0.025514136467661177,1.3435251712799072,20.869757516043528,41.57440185546875
263,0.029487018074308122,1.4077203273773193,21.141819545200892,41.01180648803711
264,0.02322784491947719,1.2688615322113037,20.547884259905135,42.500526428222656
265,0.47935826437813894,0.8060789108276367,20.439688546316965,40.644508361816406
266,0.9270769527980259,0.6644321084022522,16.978353227887833,38.89439392089844
267,0.22654807567596436,0.7038882970809937,17.174581255231583,39.954307556152344
268,0.09800377913883754,0.7072079181671143,18.497013636997767,39.393638610839844
269,0.07347043071474348,0.8403192758560181,19.436697823660715,39.52446746826172
270,0.21918138435908727,0.7941516637802124,19.647323608398438,40.20374298095703
271,0.5422392232077462,0.7403478622436523,17.649695260184153,39.670494079589844
272,0.16616197994777135,0.7789405584335327,18.405177525111608,38.850242614746094
273,0.6909234183175224,0.5944494009017944,18.426751273018972,39.66313552856445
274,0.17647622312818254,0.6794095635414124,17.720218113490514,40.31932830810547
275,0.12768228564943587,0.6581137180328369,18.535426548549108,39.933799743652344
276,0.06772030677114214,0.7066015005111694,19.372083391462052,41.096397399902344
277,0.09003422089985438,0.7739397287368774,20.14176286969866,39.02943420410156
278,0.23080204214368547,0.9092233180999756,18.88067408970424,39.60881805419922
279,0.05169975757598877,0.859316885471344,20.13049534388951,40.05730438232422
280,0.04406553932598659,0.9416741728782654,20.20440891810826,41.44845199584961
281,0.0336737334728241,0.9029710292816162,20.15385001046317,41.703704833984375
282,0.05017812762941633,1.015496015548706,20.15761457170759,40.657814025878906
283,0.021281072071620395,1.0065269470214844,20.722381591796875,40.706298828125
284,0.023765168019703457,0.9864591360092163,21.021438598632812,40.596405029296875
285,0.07670552389962333,0.8789968490600586,20.237727573939733,40.04912185668945
286,1.4949463435581751,0.8412249088287354,17.769269670758927,38.71367645263672
287,0.49290837560381207,0.6126482486724854,15.43258775983538,40.235321044921875
288,0.1766245194843837,0.7976477146148682,16.542853219168528,39.33317947387695
289,0.07302490302494594,0.868903636932373,17.800345284598215,39.57247543334961
290,0.22383039338248117,1.2147908210754395,18.577665056501115,40.696136474609375
291,0.7184245926993233,0.6516604423522949,17.725391932896205,38.7911491394043
292,0.13716717277254378,0.8353849649429321,17.673976353236608,39.61986541748047
293,0.15535942145756312,0.8803595900535583,18.521109444754465,42.26590347290039
294,0.612750598362514,0.8421825766563416,17.748347691127233,40.22993850708008
295,0.32866740226745605,0.6376259326934814,16.094607761928014,39.16865158081055
296,0.13865951980863297,0.6649305820465088,17.609778267996653,39.795860290527344
297,0.08698898553848267,0.9325436949729919,19.053135463169642,41.728111267089844
298,0.07777808393750872,1.018805742263794,19.160167149135045,41.29695510864258
299,0.668743406023298,0.7496029138565063,17.409447806222097,39.23949432373047
300,0.07924750021525792,0.976767361164093,18.118068150111608,39.74525833129883
301,0.04711578573499407,0.8968104720115662,18.561455862862722,40.350807189941406
302,0.04563114472797939,1.004894495010376,18.984407697405135,40.49036407470703
303,0.03189391962119511,1.0113332271575928,19.365923200334823,40.799964904785156
304,0.023307964205741882,1.2909824848175049,19.644587925502233,42.01570129394531
305,0.018316528626850674,1.296370506286621,20.073760986328125,42.557247161865234
306,0.01916726359299251,1.5226831436157227,20.461068289620535,41.59344482421875
307,0.018975785800388882,1.2739152908325195,19.84452165876116,40.519744873046875
308,0.008343966943877084,1.397052526473999,20.28509521484375,41.4658203125
309,0.012746339397771018,1.2424886226654053,19.940455845424108,41.09786605834961
310,0.009280348462717873,1.4098930358886719,20.481360299246653,40.88566589355469
311,0.03819483518600464,1.6132409572601318,19.986005510602677,41.48881530761719
312,0.015593779938561576,1.2822332382202148,20.089989798409597,39.68950271606445
313,1.0150510243007116,1.080444097518921,18.762930733816965,40.65155029296875
314,0.5290882246834892,0.6430975198745728,15.723039899553571,38.201725006103516
315,0.14949570383344377,0.6792099475860596,17.168540954589844,40.01845169067383
316,0.0504311067717416,0.9518460631370544,18.805882045200892,39.462669372558594
317,0.04041366491998945,0.9494815468788147,18.857408796037948,39.47739028930664
318,0.08600517681666783,1.0318009853363037,19.191881452287948,41.2021598815918
319,0.08166917732783727,1.2885613441467285,19.65923854282924,40.40867233276367
320,1.3080384390694755,1.2911412715911865,15.870838710239955,39.533241271972656
321,0.549701486315046,0.6552649736404419,14.984153747558594,38.71435546875
322,0.2185924904687064,0.7006005048751831,16.02372850690569,38.01542663574219
323,0.07390991279057094,0.7438262701034546,17.505916050502233,39.406272888183594
324,0.24583358424050467,0.9999103546142578,18.544204711914062,39.24166488647461
325,0.4790500913347517,0.6288790702819824,16.109169006347656,39.55165100097656
326,0.19988196236746653,0.6710078716278076,17.294213431222097,39.29425048828125
327,0.21387893812997,0.929965615272522,17.944964817592076,40.33955383300781
328,0.08956425530569893,0.7949570417404175,18.721106392996653,40.24873352050781
329,0.4407963071550642,0.8866904973983765,18.41863795689174,38.49595642089844
330,0.4754870959690639,0.7642669081687927,16.611092703683035,39.25225067138672
331,0.32780562128339497,0.8417031168937683,16.368609837123326,40.22101593017578
332,0.23585224151611328,1.1108367443084717,18.220458984375,39.86479568481445
333,0.9106181689671108,0.686150074005127,16.128594534737722,38.44691848754883
334,0.29606008529663086,0.6592999696731567,15.087326049804688,38.23783493041992
335,0.13038394280842372,0.7122797966003418,16.564019339425222,40.912132263183594
336,0.21007657051086426,0.6990448236465454,17.333638872419083,39.97553253173828
337,0.05360338517597744,0.9575088024139404,18.142388480050222,39.672203063964844
338,0.04577462162290301,0.8800538778305054,18.364201136997767,40.50047302246094
339,0.06921546374048505,0.758057177066803,18.800081525530135,39.84775924682617
340,0.06644376260893685,0.7166759967803955,19.289027622767858,40.01438903808594
341,0.6328494889395577,0.9532488584518433,18.533004760742188,40.091896057128906
342,0.4822746344975063,0.7084685564041138,16.229935782296316,38.65082550048828
343,0.16694205147879465,0.6699180603027344,16.751485552106583,39.57342529296875
344,0.5748536927359444,0.7209693789482117,17.243033272879465,38.4051513671875
345,0.12502823557172502,0.720749020576477,17.438865661621094,40.30217742919922
346,0.043798276356288364,0.9297325015068054,18.390424455915177,40.399742126464844
347,0.027704847710473195,0.8944652676582336,18.627546037946427,39.084129333496094
348,0.04416482789175851,0.8661966323852539,18.48185294015067,39.52116394042969
349,0.2635293688092913,1.0712661743164062,18.98177228655134,41.47787094116211
350,0.6884641647338867,1.1632477045059204,16.22753688267299,38.85902404785156
351,0.38648509979248047,0.6625314950942993,15.61092049734933,37.86753845214844
352,0.15395384175436838,0.7407407760620117,16.51894269670759,39.353450775146484
353,0.1502744129725865,0.7061831951141357,17.439007350376674,38.23859405517578
354,0.0737425344330924,0.7180925607681274,18.17938450404576,39.712158203125
355,0.057177879980632236,0.9526363611221313,18.774884905133927,40.191192626953125
356,0.0751320208821978,0.932399332523346,19.037244524274552,40.50898361206055
357,0.09987192494528634,0.7023791074752808,18.671696254185267,41.20361328125
358,0.03640576771327427,1.1091556549072266,19.652339390345983,41.579620361328125
359,0.04103970953396389,1.0618877410888672,19.19895499093192,41.978126525878906
360,0.015906678778784617,0.9729034900665283,19.51440647670201,40.82136917114258
361,0.01624648379428046,1.8786245584487915,20.162198747907365,43.25410842895508
362,0.014956586062908173,1.2540334463119507,19.16446794782366,42.81541442871094
363,0.022227457591465542,1.2057538032531738,19.802769252232142,40.92045211791992
364,0.05526605674198696,1.6390888690948486,19.705115182059153,41.282432556152344
365,1.4146900177001953,2.1677401065826416,18.133263724190847,43.104000091552734
366,0.733386720929827,0.6386946439743042,14.767554146902901,38.762351989746094
367,0.3665869576590402,0.6283643245697021,14.369511195591517,37.77473831176758
368,0.2612410954066685,0.6122537851333618,15.251783098493304,38.28058624267578
369,0.4713506017412458,0.7255846261978149,15.816549028669085,38.721073150634766
370,0.12010821274348668,0.7691118717193604,16.84948512486049,40.55539321899414
371,0.03815107686179025,1.0602556467056274,18.43784441266741,41.03111267089844
372,0.4397176674434117,0.7661675810813904,18.437412806919642,41.26799011230469
373,0.11982320036206927,0.7548410892486572,17.74719456263951,39.925453186035156
374,0.03146997094154358,0.8918477296829224,18.265132359095983,40.430450439453125
375,0.06281131505966187,1.1210461854934692,19.008752005440847,40.59500503540039
376,0.7814339910234723,0.7981845736503601,16.645936148507253,39.011985778808594
377,0.25673372404915945,0.648445725440979,16.03845759800502,38.95207977294922
378,0.14245865174702235,0.640365481376648,17.082177298409597,39.40546417236328
379,0.06761879580361503,0.9439902305603027,18.88063703264509,39.995731353759766
380,0.7600335393633161,0.7704185247421265,16.728349958147323,39.12611389160156
381,0.24510218415941512,0.7638408541679382,16.161725725446427,39.41180419921875
382,0.08183578933988299,0.7187185883522034,17.22959245954241,39.296730041503906
383,0.061219871044158936,0.8777676224708557,18.295078822544642,39.337120056152344
384,0.5323966230664935,1.259984016418457,17.98695809500558,40.062522888183594
385,0.6222927910940987,0.6621243953704834,14.656881059919085,39.31886672973633
386,0.1909001043864659,0.6776926517486572,15.486794607979911,38.261451721191406
387,0.1344855683190482,0.9520201683044434,17.31690216064453,39.232933044433594
388,0.04432116661752973,0.942798376083374,17.616322108677455,39.33372497558594
