Epoch,D Train Loss,D Validation Loss,G Train Loss,G Validation Loss
1,0.6938137435913085,0.7066482710838318,63.34630477905274,48.616154479980466
2,0.5572515487670898,0.8250212097167968,48.05964279174805,44.041161651611326
3,0.43890228629112243,0.7998923206329346,43.03924713134766,40.98801818847656
4,0.35257614731788633,0.8698932933807373,39.47837463378906,38.24526596069336
5,0.3658847761154175,0.6863990330696106,38.9233349609375,37.34861572265625
6,0.3024773049354553,0.583864552974701,38.43178024291992,36.78195175170899
7,0.3431723713874817,0.5573581099510193,37.76696548461914,37.64775344848633
8,0.20864967942237855,0.7366098284721374,37.870729522705076,39.34801620483398
9,0.4618093967437744,1.125618314743042,36.994393310546876,36.90014358520508
10,0.3634549742937088,0.6161275148391724,36.39794082641602,37.49939971923828
11,0.22911441445350647,0.6737958478927613,36.54832458496094,36.80223342895508
12,0.2892063105106354,0.8073034358024597,35.708853302001955,38.76607574462891
13,0.26632211565971375,0.7001059508323669,36.32531951904297,38.99937210083008
14,0.25790095925331114,0.8897783946990967,35.766423034667966,38.20191711425781
15,0.22930849313735963,0.6629071617126465,35.13855026245117,37.20050018310547
16,0.36072797656059263,0.6907191228866577,34.08084884643554,38.15562622070313
17,0.23851958632469178,0.6941420006752014,34.62718811035156,37.00395843505859
18,0.20417686700820922,0.8771845316886902,34.515470581054686,42.715011749267575
19,0.6123869884014129,0.7723672962188721,33.556366424560544,38.67411102294922
20,0.2046511662006378,0.7388808083534241,32.88347595214844,36.68498519897461
21,0.24894762992858888,0.6801720356941223,32.604281158447264,38.58244537353516
22,0.35569133758544924,0.9745790815353393,32.240707092285156,39.21019195556641
23,0.2212629908323288,0.6879716396331788,32.36818145751953,38.187887268066405
24,0.3326500302553177,0.6909917974472046,31.866111907958985,37.419355926513674
25,0.28407046318054197,0.6795704460144043,31.030149841308592,39.78321441650391
26,0.36408982396125794,0.7742468070983887,31.17084815979004,41.892630615234374
27,0.2682094764709473,0.7382576370239258,31.724833221435546,37.92988632202148
28,0.31673829793930053,0.8060464143753052,30.219956588745116,39.38400985717774
29,0.3542587208747864,0.7122888278961181,29.780242919921875,37.39565292358398
30,0.3739315509796143,0.630612998008728,29.27060203552246,40.01756057739258
31,0.343281466960907,0.6690920805931091,28.939525756835938,37.89907058715821
32,0.3244949722290039,0.5945169973373413,28.581122665405275,37.93513824462891
33,0.373671315908432,0.7631795048713684,27.751381454467772,38.36418914794922
34,0.3202129280567169,0.7625150871276856,27.891405181884764,36.52422103881836
35,0.5319177043437958,0.9374262094497681,27.659089813232423,38.26064926147461
36,0.6177776956558227,0.6589777159690857,27.265073165893554,37.676448059082034
37,0.35620929479599,0.7115402293205261,27.08430145263672,37.43336273193359
38,0.3454124474525452,0.6728097605705261,26.738179016113282,41.12725387573242
39,0.3962965273857117,0.7514808917045593,26.66165946960449,39.0429182434082
40,0.4502258050441742,0.6430744171142578,26.649699096679687,38.667778167724606
41,0.36558000802993773,0.7311295604705811,25.91964370727539,39.1601628112793
42,0.44606733798980713,0.6490298318862915,25.871205978393554,39.24226837158203
43,0.4254596972465515,0.6792116236686706,25.886971588134767,39.27212142944336
44,0.5058749139308929,0.8029382920265198,25.07934280395508,39.78366790771484
45,0.4280240309238434,0.6322681641578675,24.88391975402832,37.960106658935544
46,0.4719841766357422,0.7580670714378357,24.873195571899416,41.57461929321289
47,0.5308632159233093,0.8996451568603515,24.962535705566406,38.6726286315918
48,0.4753392648696899,0.6942789649963379,24.10527702331543,39.095829772949216
49,0.394243483543396,0.6621678781509399,23.948524627685547,37.87056716918946
50,0.4465932273864746,0.6368269920349121,23.834688873291014,38.62085906982422
51,0.5590230178833008,0.6306980443000794,23.801733474731446,37.53698318481445
52,0.4874954080581665,0.7858811330795288,22.973170394897462,39.67426025390625
53,0.5469496130943299,0.6419018673896789,23.726590042114257,38.452713623046876
54,0.4547959280014038,0.7116838502883911,22.586961059570314,38.03811737060547
55,0.41879490375518796,0.7494074988365174,22.6737451171875,39.54747314453125
56,0.5424197602272034,0.7507963728904724,22.781334075927735,38.48491851806641
57,0.527087197303772,0.6395488476753235,22.405013122558593,38.45564086914062
58,0.5342854356765747,0.633654305934906,22.217121658325194,37.574986419677735
59,0.5176974534988403,0.677110915184021,21.669228515625,38.585925598144534
60,0.46264377117156985,0.6517491960525512,21.591892776489257,37.906280975341794
61,0.5467862010002136,0.617276406288147,21.676621322631835,38.63823547363281
62,0.49229266405105593,0.6267104649543762,21.613524856567384,39.28706878662109
63,0.5126905131340027,0.6550301957130432,21.077528839111327,38.403914337158206
64,0.4646498250961304,0.6383768486976623,21.25068000793457,37.66727249145508
65,0.5510712504386902,0.6412974977493286,21.21369445800781,39.03410766601562
66,0.4863667476177216,0.6875866460800171,21.01804412841797,38.92569320678711
67,0.48443559646606443,0.7456174993515015,20.881560287475587,38.82535934448242
68,0.5225841736793518,0.6910449552536011,20.702099838256835,37.82805892944336
69,0.6062043714523315,0.5990370798110962,20.334339752197266,36.76859588623047
