# FID Score
6.144730224609374680e+00
4.386309661865234411e+00
2.730252685546874947e+00
2.942011413574218803e+00
2.240863494873047035e+00
1.974816284179687464e+00
1.838058624267578045e+00
1.925891113281249956e+00
1.836027374267578116e+00
2.293596191406249929e+00
1.919541778564453072e+00
2.145972900390625160e+00
2.162766418457031214e+00
1.783489303588867259e+00
2.371957550048827912e+00
2.525568847656249893e+00
2.268603820800781268e+00
2.257430114746093786e+00
2.262586669921875071e+00
2.265354995727538956e+00
