Epoch,D_Y Train Loss,D_Y Validation Loss,D_X Train Loss,D_X Validation Loss,G Train Loss,G Validation Loss
1,0.19996038635738758,0.3629172742366791,0.5627415660449436,0.8528810548782348,10.035260893557252,10.068588874816895
2,0.13998512704833216,0.37944663071632384,0.5527212769243898,0.8655980482101441,10.088640741300182,9.927331741333008
3,0.09160896336831967,0.4288524627685547,0.5483461959021432,0.8341007928848266,10.227730240381064,10.269302185058594
4,0.09465371994661684,0.45024490237236026,0.5473844739168632,0.8518380017280579,10.2227520873767,10.042273834228515
5,0.09075309547556548,0.5185473389625549,0.5464858578433509,0.9717794632911683,10.225171502057243,10.339622268676758
6,0.08697174077274418,0.319988600730896,0.5462771880526502,0.9216577081680298,10.236583942765948,9.757501434326171
7,0.08599717656604382,0.46991468787193297,0.547656749637187,0.9525100111961364,10.17707913791432,10.434026397705079
8,0.07962457521372483,0.3598169617652893,0.5446066884032819,1.1844191608428956,10.158547219348554,9.930426666259766
9,0.07470563798892398,0.3511399109363556,0.545459303395087,0.9140847434997559,10.114288816692449,9.93505493927002
10,0.18141207771140988,0.27707839584350585,0.571601074322933,0.8703367557525635,9.874571817862888,9.659253860473633
11,0.15278821129758818,0.33251192355155945,0.5446452429715325,0.9030663146972656,9.769474313880215,9.886892906188965
12,0.08875973790884018,0.44662009572982786,0.5436615187580845,0.8607604389190674,9.997524925680722,10.374142265319824
13,0.09532639088750887,0.5847276043891907,0.5442073908773791,6.731079002380371,9.986658943240382,10.462955062866211
14,0.09412916124994014,0.4945041434764862,0.5449867223891891,0.8655403146743774,9.933346691291874,10.27010718536377
15,0.09142399538715347,0.5130511436462403,0.544406087278318,1.2228131141662597,9.94668734766856,10.365851135253907
16,0.0849336976526665,0.3163383355140686,0.5437902273250227,0.842558153629303,9.938119800471458,9.707786140441895
17,0.09273679566233098,0.4375141289234161,0.5443764645712716,0.8712392692565918,9.88987274298147,10.135121124267577
18,0.1949817877757449,0.29946579098701476,0.583600823318257,0.8839475946426392,9.942410818789186,9.68718772125244
19,0.23170515336409336,0.3706647660732269,0.5483766741311851,0.9759315328598023,9.022131871455858,9.812393211364746
20,0.2254814879733975,0.32568309450149535,0.5464717527197188,0.8563061351776123,9.108127406464906,9.810394020080567
21,0.21674506827562798,0.2825360517501831,0.5464153904073379,0.8976993112564087,9.167906076767865,9.6366728515625
22,0.2041642084342091,0.28175801801681516,0.5465075349607388,0.9422323861122132,9.261356639381216,9.709316780090331
23,0.18602908203581803,0.3135218062400818,0.5450749828434792,0.902956235408783,9.365481898844743,9.787578704833985
24,0.16790281503641305,0.39814319467544557,0.5446478330988844,0.8831288781166077,9.47410188690955,10.004811012268066
25,0.14042318260970235,0.47334075593948366,0.5439976043060046,0.9239656624794006,9.615124805995396,10.223002883911132
26,0.13274019868183537,0.5200743184089661,0.5439463601993914,1.0348642024993897,9.641256231099618,10.31115853881836
27,0.116872639580935,0.4171308131217957,0.5438267701613803,0.8834196300506592,9.67988904616412,10.045587348937989
28,0.11386565197916591,0.4429035348892212,0.5438873432063255,0.8474811053276062,9.673225409243287,10.08897541809082
29,0.10711908242907844,0.40049394536018373,0.5447986002329017,1.0371234455108642,9.676939421902183,9.984382408142089
30,0.11260448801417311,0.45268911838531495,0.5438988314556474,0.8682256207466126,9.659139902130896,10.095728797912598
31,0.10319113757179565,0.4949220175743103,0.5438686863514556,0.8615602083206176,9.671257565281973,10.166641090393066
32,0.3219955734745795,0.2905544219017029,0.5710042655968867,0.8373123016357422,9.137392347960914,9.251924087524413
33,0.23512036116183305,0.30378849601745606,0.544909784593502,0.9925955295562744,8.874310710810814,9.488749862670899
34,0.23658768499598784,0.31778615069389343,0.5444952633801629,1.0298289108276366,8.919967230468236,9.474709495544433
35,0.23346194350418925,0.2806511504650116,0.5444203032365367,0.902615620136261,8.937244584219796,9.59203775024414
36,0.23366642180110225,0.3784575185775757,0.5458888173904739,1.0042015819549561,8.990341341355268,9.956634452819824
37,0.19152829483777534,0.38194994449615477,0.5438024080901587,0.9970155582427979,9.117160919894692,9.9049151763916
38,0.17143643617379564,0.46787638568878176,0.5436075085952502,0.8702886528968811,9.252639483283549,10.230971450805663
39,0.14074512156117863,0.5566148471832275,0.5434661311061443,0.8759227771759033,9.451906202300256,10.352608642578126
40,0.12327503066102997,0.4152500877380371,0.5435126633403682,0.8833923244476318,9.508180533016429,9.942114250183106
41,0.11450353510489984,0.4359070942401886,0.5435454865062938,0.8914039459228515,9.537482288264426,10.077946060180665
42,0.11357082979393607,0.5842891368865967,0.5435734049011679,0.9321566166877746,9.516568965431022,10.418049468994141
43,0.10145917540963958,0.44481148290634154,0.5436407132309025,0.8788774876594544,9.611762020207253,10.098785858154297
44,0.10802042095100178,0.3585021514892578,0.5438147121517598,1.112828758239746,9.529523391082508,9.854524795532226
45,0.4134234656606402,0.24822399890422822,0.5938692468154331,0.8863880281448364,9.210693193644035,9.307198707580566
46,0.253012655182045,0.2877445516586304,0.5442267702407195,0.8609059700965881,8.627538623649533,9.22656022644043
47,0.23897203467473263,0.2712057981491089,0.5448168820693713,0.847337333202362,8.687845317936745,9.356922348022461
48,0.24528944212849402,0.27211862421035765,0.5445478847447563,0.8633693313598633,8.713208687405626,9.493297866821289
49,0.24155355419431415,0.25389883780479433,0.5445484841370783,0.939136800289154,8.724931891305106,9.418271202087402
50,0.24345642266153286,0.2678405871391296,0.5443605624928194,0.979094530582428,8.735081280620157,9.598747077941894
51,0.24487355870359084,0.25937281632423403,0.5441803297074903,0.8795122561454773,8.727386109167789,9.502258323669434
52,0.24482796741633855,0.2626305842399597,0.5440242204145224,0.8577120137214661,8.726313542598437,9.590303344726562
53,0.2465134184701102,0.26273192358016967,0.5443059803457821,0.8635093402862549,8.71593476944611,9.64763356781006
54,0.24543879018611267,0.2680208168029785,0.5440556035923356,0.8553231821060181,8.70417829433409,9.59756665802002
55,0.24484281758300397,0.2770376012325287,0.5441830078894351,0.8521283459663391,8.702365211358591,9.494681434631348
56,0.2426501296798722,0.3089924476146698,0.5441164813923235,0.8388527812957763,8.70899093211198,9.756062934875489
57,0.23641174571854728,0.3702727205753326,0.5442734194603287,0.8536713886260986,8.758979496034254,9.937209327697754
58,0.2064370047344881,0.41364111232757567,0.5438975005790967,0.8864872274398804,8.940935961619145,10.018841606140137
59,0.12873823901184467,0.5346927251815796,0.5430039890874334,0.8834803233146667,9.32135875766017,10.272580619812011
60,0.2430870592393795,0.37752735257148745,0.5542892928684459,1.2724337768554688,8.941458371907723,9.953500801086426
61,0.16983789064303165,0.5905826892852784,0.5435206563933557,0.9498015718460083,8.968203196806066,10.351552299499511
62,0.11391796963054593,0.6264820866584778,0.5429793262080986,0.9005901999473572,9.311545263979616,10.520012619018555
63,0.11070215960260199,0.6911796050071717,0.5431207209875604,0.9057359108924866,9.346008511070444,10.635496650695801
64,0.10361032524529626,0.5662221384048461,0.5430731773376465,0.8449972996711731,9.379171693946134,10.335435523986817
65,0.09603646009409127,0.5808554792404175,0.5430358700391625,0.8402648015022278,9.395356346899721,10.421612289428712
66,0.17888534657093658,0.36760518860816954,0.5490070273695874,0.9276026177406311,9.441765990056911,9.781425094604492
67,0.23279801271542783,0.3203459012508392,0.5436432387448159,1.0985034561157228,8.664757171117959,9.734608169555663
68,0.15208885081174994,0.5499563884735107,0.5431234879854346,0.8795095686912536,9.045386754524808,10.26643692779541
69,0.10743798223363252,0.6150211153030396,0.5429519580993332,0.9338943510055542,9.279266366718197,10.493106407165527
70,0.10725324592420032,0.4929292459487915,0.5431748614191008,0.9072558007240296,9.318796196304449,10.182586639404297
71,0.09700874303757143,0.5277451243400574,0.5430624793156856,0.8936761455535889,9.365528062451787,10.21310880279541
72,0.3586705838231479,0.2649584324359894,0.560200466168027,0.8900798797607422,9.020862917860015,9.412418266296386
73,0.22935793522025358,0.2725209126472473,0.5437357338536687,0.9569514260292054,8.553768862876572,9.475420600891113
74,0.23820495134642145,0.2698710594177246,0.5434454495766584,0.8604085860252381,8.579416687909294,9.455428169250489
75,0.24158465516166527,0.27167897725105283,0.5435087126844069,0.8823007102012634,8.586656351810744,9.469296211242677
76,0.2363563060760498,0.26325131464004514,0.5437113390449716,0.9200885152816772,8.61692483052486,9.432642700195313
77,0.1918255350619805,0.3742663195133209,0.5434440408033483,0.8750730476379395,8.863163135432396,9.962049629211426
78,0.11471747487783432,0.4273280689716339,0.5429702916866591,0.8832444958686828,9.243927112867853,10.14640869140625
79,0.12739978728675042,0.41796132373809813,0.5441476055754333,0.8829329319000244,9.239860783104135,10.071811752319336
80,0.08990395986482877,0.43929580783843997,0.5429368784447678,0.8592425942420959,9.356814415234478,10.147763168334961
81,0.09378525646669524,0.4247474727630615,0.5429528574783261,0.8832708187103272,9.378834482721922,10.006485649108887
82,0.24920094547652397,0.2996857342720032,0.5511478979447308,0.8314639596939087,8.95587734094187,9.660863937377929
83,0.20802045949366915,0.30672362446784973,0.5430752559068824,0.8517923216819763,8.75171961006998,9.779187126159668
84,0.10461560882440134,0.44042257690429687,0.5428886017278463,0.9259112372398376,9.182435997393952,10.07203343963623
85,0.09821241162905173,0.3976490173339844,0.5428562983945638,0.8689305243492127,9.299085697847254,9.996240036010743
86,0.08857090114294981,0.465910887002945,0.5428886950116197,0.8702083921432495,9.332952751993131,10.097134681701661
87,0.0861910319378396,0.4566129314899445,0.5428516607324616,0.8777420468330384,9.374372760227748,10.171541481018066
88,0.07944528565186412,0.39497147011756895,0.5428918332212112,0.9717495889663696,9.394301796280036,9.91114151763916
89,0.08412218915189014,0.4283351650238037,0.5429751825733345,0.9295812144279479,9.387637530094436,10.041279991149903
90,0.07803846956927235,0.3755355684757233,0.5430397178345368,0.9268087940216064,9.392139541561864,9.891482025146484
