Epoch,D Train Loss,D Validation Loss,G Train Loss,G Validation Loss
1,0.5895298375700512,0.8159594125435,86.68578060177991,66.11718231645872
2,0.2698069084299742,0.8931162954462465,62.636071365245066,52.28805962373216
3,0.12090354211574053,0.7179164547737831,47.0755450951792,41.352055554832916
4,0.06778973166959999,0.8910870492349774,37.40077788638372,38.31357288881729
5,0.05963102287619653,1.4767705666780038,30.81420057533431,29.85985075320051
6,0.13283281278436201,0.735474594520958,22.961001598051865,38.11100762789367
7,0.1574031662766951,0.787756941357597,21.285837284839936,19.704533432785063
8,0.15248267080662023,0.7011392719107248,19.353977133757876,18.449113873618984
9,0.21772991719037077,0.7600138584772745,18.402727475131517,18.348751488496262
10,0.1966138790993795,0.9639252667435748,18.123656502605353,20.726497393053954
11,0.21049461530072847,0.4893706193387183,17.93735082306131,18.394489656597756
12,0.1831829599002852,0.6559531607263075,17.79192806160363,21.182293591386415
13,0.19570430069074143,0.6549686291178719,17.3735727602548,18.15977443979955
14,0.19778548964183695,0.6978755077594834,17.318991111142793,16.302684401770975
15,0.15861641947370375,0.7227739456138541,17.191262182528085,17.973145677743712
16,0.17416633817836316,0.6966093413816775,16.96005633973727,16.66570518924456
17,0.1434098836714334,0.7567047825276526,16.942512915952364,17.890669195595553
18,0.16410022441053043,0.6578188025017688,16.68402013291408,17.438209241856644
19,0.14130738051268307,0.7251477641051801,16.96528937346744,16.86820928646567
20,0.1412311770620137,0.9758514381931562,16.7911593722601,16.298757831038454
21,0.1934576978648666,0.60941753882528,16.28185007693994,15.861979100656422
22,0.20287616366017475,0.7641638802917494,15.933419972440623,16.64862613295814
23,0.2687208204373826,0.7117943396768066,15.368542497175453,14.652850164958906
24,0.2150832967166483,1.2518186432416323,15.760518122763528,16.552053750321296
25,0.18362106654765833,0.7193127588279044,15.124890055969685,14.023888431611608
26,0.20380932962807424,1.2345199856384639,15.41330668177918,15.009532052962506
27,0.2895193307721702,0.6343868994756258,15.069707271826529,14.143573170368354
28,0.11863825943348182,0.9593053189783148,15.39758739332213,15.22432064966643
29,0.20163673205967367,0.6814369424661869,15.154030695448826,13.766664362561725
30,0.14894557782333262,0.7008177848678686,14.9263744075803,15.116914921119564
31,0.2918140805550735,0.8141671754623372,14.933207226495673,14.765348827035483
32,0.20105768424751114,0.7991827724192746,14.577577201119304,15.029971975663537
33,0.2454929046169685,0.6949990575213684,14.499229027407013,14.223979522621697
34,0.13970768712732914,0.9007583768641363,14.760774173875795,14.062978807042857
35,0.19444933588052318,0.7505152357949151,14.546397508495916,13.46736917860521
36,0.19370602963179567,0.8779120443080075,14.282570637055557,14.654050227722834
37,0.21405134975475115,0.6627012295801131,14.397314572856374,13.751346536021416
38,0.16580283282882105,0.64411953281618,14.01945626474645,13.599582842356085
39,0.14403924269832835,0.7531586564086609,14.161082086771945,12.767148313192287
40,0.4144705412161611,0.5592713245277197,14.004737533792092,13.055483295183581
41,0.17152339831864746,0.7070771350452374,13.707397878605084,14.204338792894708
42,0.1864500922443223,0.7991927702570222,14.015106855517756,13.044319665279978
43,0.21460585687717382,0.6625269974950015,13.507733317187233,13.166952051534462
44,0.2515663104335757,0.7717919488639345,13.498302981801277,12.81058681640903
45,0.31158122898888413,0.6708184643521335,13.26441820520554,12.732288126085626
46,0.29064423280910856,0.6212424057211815,13.498519110853655,12.593442159489422
47,0.1855829559864789,0.74212190709696,13.16315661381631,13.159550984700521
48,0.1958523618913915,0.7544286602833232,13.692603751690719,11.965079670612495
49,0.14927816652033452,0.7448051215738113,13.57337544434262,13.00469785527019
50,0.286590158286756,0.6479387931484993,13.101334718022033,12.27517892146154
51,0.33043413092620183,0.7688868668995703,13.196507843741536,13.78987349838507
52,0.2507883536554601,0.8158709514336507,13.371024375414326,14.47611456143183
53,0.17577778727468782,1.0203718961045174,13.486002302517855,12.776941763247297
54,0.31316257458533686,0.6620565025315693,12.808274554510186,12.409526152688949
55,0.1295149142507219,0.6262004000893056,13.275903639132089,12.233794735211927
56,0.12917257464715165,0.8577127081014637,13.653728429418411,12.819574074667008
57,0.286068295257805,0.7715537146358108,13.360349153950267,13.25652227940238
58,0.38648214854680707,0.6164574303913638,12.754274563197672,14.267928165164802
59,0.14589443378639919,0.7324854921556344,12.972736428253842,12.425774251177012
60,0.26241831242168034,0.6543135570263819,13.324562622682892,11.896500220932813
61,0.19045542398073378,0.6829347191395438,13.037743366547744,12.912877841942514
62,0.2349925952671218,0.7446159424026155,13.055722577728494,11.297092496805938
63,0.16908852342706526,0.585886135344514,12.843576222440623,12.124141043435463
64,0.3597763968210151,1.5494887926539436,13.09628126743066,13.971857493040991
65,0.19683155586032103,0.6452517215237157,12.53129843551747,12.255058041904359
66,0.2383989493777282,0.7803584067982186,12.721342476615071,12.17977992129022
67,0.17414100109225641,0.6908522128841699,12.720851069819318,12.00381210896921
68,0.15667214565468532,0.8668871077900593,12.834647791229026,12.238076144011728
69,0.2468004915183478,0.6709438427767033,12.91422846717556,12.357037789183236
70,0.29724838959909705,1.6445892556334671,12.764147988201058,13.690940684959537
71,0.27071164243847784,0.7576582590304655,12.312793801300717,11.464374837545314
72,0.18325507532071023,1.193440357844035,12.536414967836254,13.921532273075403
73,0.23088517143343487,0.7188277702731078,12.474917655443623,11.921974911715814
74,0.12461407362979694,0.6856673040676639,12.556768389513893,11.881129860660852
75,0.424899705461342,0.7356873207839243,12.778553433661914,10.759896964540465
76,0.17995843106377735,0.6163223358668481,12.359161537059032,11.793099083752796
77,0.13023603212659376,0.7573705622841534,12.804870730769025,11.925635455953184
78,0.18461625745696744,0.8969205839386403,12.399171968446161,10.668747365148992
79,0.2862833494687603,0.7930459261809107,12.593515584068577,11.839915834923694
80,0.22946418256220155,0.8847575702302443,12.546904341147764,11.791335722570645
81,0.17350898041342297,1.234145908842104,12.499810358033564,12.7488096772213
82,0.22086094744014043,0.6790667306530019,12.084173223398027,11.125316883914023
83,0.17318160853681774,0.5258530823476545,12.358642891375688,11.240383949001847
84,0.17306529627229175,0.7212035460550277,12.989919119507727,10.750814781814325
85,0.2819547459048076,0.703215780153952,12.553253619340214,12.843414806928791
86,0.2614266940929594,0.6210313169031195,12.112957244371845,10.473007332431814
87,0.20809738794817542,0.6599105283862254,12.116574746848894,13.31966337957886
88,0.1533093923961159,0.6555576061724748,12.63805769481798,11.786857862073
89,0.3562503320566059,0.7760614685456393,12.494051842793931,10.959107353821912
90,0.2786578032439643,0.6299706295756912,11.745713366209156,11.53237583945575
91,0.23868128113503004,0.9055926563092702,12.112702146933897,11.570068480972818
92,0.17760222051700536,0.5951630085543856,11.917207982418311,11.54843232757624
93,0.4206038791767872,0.5613453402328143,12.100446638399667,17.360613661385624
94,0.15720489327489895,0.9594400506636267,12.223428211072935,11.48780048349516
95,0.18615108010542653,0.6184090657095223,12.392292788428982,10.88902384857011
96,0.35901637233956885,0.6581138635159407,12.069652870623734,10.469995408327419
97,0.17627734511438078,0.7610097599159824,12.063122986006912,11.383162746881093
98,0.29076284208219416,0.6373311604741275,12.018103383753422,11.251127366376922
99,0.32021670271880437,0.6473607579432767,12.083401798331824,10.641694291258988
100,0.29048901034967745,1.037572407331623,12.122473633202324,11.687340852775643
101,0.3072043452819769,0.6625461547969687,11.746636446375046,11.13892654599605
102,0.15804054702285433,0.8276495315772371,11.731845389317423,11.839509557505123
103,0.24154981470456088,0.5222678825069212,11.737957077304813,11.676256037366413
104,0.3351835160359849,1.063544939341658,11.969761138414814,12.103857717878832
105,0.1896129841134496,0.5708794446156542,11.582205069326136,12.682691919781906
106,0.32971268957548766,0.6456769116372142,12.468087962074001,11.07774169067216
107,0.20467556284291902,0.5943573031486274,11.702758949168407,10.979377176809399
108,0.19231681471323445,0.9405137083352372,12.093000460715189,14.982910941424482
109,0.5849791844613361,0.6415078876665599,11.903043844404012,11.159025103668046
110,0.2197185669937273,0.7218817735196028,11.26083139433478,10.54192452352555
111,0.20608364371922763,0.5410108794280089,11.579304938768818,10.558044148707433
112,0.24457366177200401,0.6392467195653307,11.660021740154628,10.537987771581431
113,0.19966991332760692,0.8043922684231742,11.720015859951937,12.116166418801674
114,0.26628392847785115,0.5991597002972671,11.839687758118567,11.008011755396108
115,0.271980879515627,0.5962311573367302,11.281304623958839,10.178103940300169
116,0.37940452590475987,1.064631339630794,11.739845575207342,10.825200916422304
117,0.22614787497224598,0.5617649505264338,11.086534089415613,13.26356506173945
118,0.12239014830467475,0.7282423145784055,12.225219482923077,11.881782144362376
119,0.28094042761482463,0.6293915392922573,11.801534757126857,10.717943928063676
120,0.18595074128060446,1.016168424774823,11.523986475311057,12.634189680408694
121,0.19428521895060574,0.8825686249359492,11.89213702626472,12.860880106524691
122,0.46068470549844476,0.5677983491581429,11.129215400584423,10.23523401215211
123,0.12433500664077536,0.7041899541253818,11.7666723153887,12.751669089867987
124,0.22008637768508743,0.9327377173201417,11.91998236718839,11.265426220572493
